htm,alg,notes
9,R U L2 F' L' F U2 L' R',
9,R U L2 U' R' U L' U L',
9,R U L2 U' R' U L' U' L',
9,R U L2 U' R' U L' U2 L',
9,R U L2 U' R2 U L2 U' R,
9,R U R B R' B R B' R2,
9,R U R B R2 U R2 B' R2,
9,R U R B R2 U2 R2 B' R2,
9,R U R B U B2 U' B R2,
9,R U R B' L' B2 L B R2,
9,R U R B' R' U B U2 R',
9,R U R B' R' U2 B U' R',
9,R U R B2 L' R' B2 L R',
9,R U R B2 R' B' U2 B' R',
9,R U R B2 U B U' B2 R2,
9,R U R D B D' R' U2 R',
9,R U R D B2 D' R' U R',
9,R U R D U B D' U' R2,
9,R U R D U B' D' U' R2,
9,R U R D U B2 D' U' R2,
9,R U R U B' U' R' B R',
9,R U R' B F' L' B' L F,
9,R U R' B F' L2 B' L2 F,
9,R U R' B L' B' L2 U L',
9,R U R' B L' B' L2 U' L',
9,R U R' B L' B' L2 U2 L',
9,R U R' B' F U' B U F',
9,R U R' B' F' U B U' F,
9,R U R' B' F' U' B U' F,
9,R U R' B' F' U' B U2 F,
9,R U R' B' F' U2 F U B,
9,R U R' B' F' U2 F U' B,
9,R U R' B' F' U2 F U2 B,
9,R U R' B' R' U R U B,
9,R U R' B' R' U R U' B,
9,R U R' B' R' U R U2 B,
9,R U R' B' R' U' R U' B,
9,R U R' B' R' U' R U2 B,
9,R U R' B' R' U2 R U B,
9,R U R' B' R' U2 R U' B,
9,R U R' B' R' U2 R U2 B,
9,R U R' B' U B L U L',
9,R U R' B' U B L U' L',
9,R U R' B' U B L U2 L',
9,R U R' B' U B R U2 R',
9,R U R' B' U B2 L' B' L,
9,R U R' B' U F' U B F,
9,R U R' B' U F' U2 B F,
9,R U R' B' U R B' R' B2,
9,R U R' B' U R' U R B,
9,R U R' B' U R' U' R B,
9,R U R' B' U R' U2 R B,
9,R U R' B' U R2 B' R2 B2,
9,R U R' B' U' B F' U' F,
9,R U R' B' U' B L U L',
9,R U R' B' U' B L U' L',
9,R U R' B' U' B L U2 L',
9,R U R' B' U' B2 L' B' L,
9,R U R' B' U' F' U' B F,
9,R U R' B' U' R B' R' B2,
9,R U R' B' U' R' U' R B,
9,R U R' B' U' R' U2 R B,
9,R U R' B' U2 B L U L',
9,R U R' B' U2 B L U' L',
9,R U R' B' U2 B L U2 L',
9,R U R' B' U2 B R U2 R',
9,R U R' B' U2 B2 L' B' L,
9,R U R' B' U2 F' U B F,
9,R U R' B' U2 R B' R' B2,
9,R U R' B' U2 R U R' B,
9,R U R' B' U2 R' U R B,
9,R U R' B' U2 R' U' R B,
9,R U R' B' U2 R' U2 R B,
9,R U R' B2 R B R' U B,
9,R U R' B2 R B R' U' B,
9,R U R' B2 R B R' U2 B,
9,R U R' B2 R' U' R U B2,
9,R U R' B2 U' R U R' B2,
9,R U R' B2 U' R' U R B2,
9,R U R' D2 F R' F' R D2,
9,R U R' D2 R' F R F' D2,
9,R U R' F U' B' U B F',
9,R U R' F' L U F' L' F2,
9,R U R' F' L U L' U2 F,
9,R U R' F' L U' F' L' F2,
9,R U R' F' L U' L' U F,
9,R U R' F' L' B L B' F,
9,R U R' F' L2 B L2 B' F,
9,R U R' F' U B' U' B F,
9,R U R' F' U B' U2 B F,
9,R U R' F' U L U2 L' F,
9,R U R' F' U L2 F' L2 F2,
9,R U R' F' U' B' U2 B F,
9,R U R' F' U' L U L' F,
9,R U R' F' U2 B' U B F,
9,R U R' F' U2 B' U2 B F,
9,R U R' F' U2 L U' L' F,
9,R U R' F2 L F U' L' F,
9,R U R' F2 L2 F L2 U' F,
9,R U R' U B' F' U2 B F,
9,R U R' U B' R B' R' B2,
9,R U R' U B' R U2 R' B,
9,R U R' U B' R' U R B,
9,R U R' U B' R' U' R B,
9,R U R' U B' R' U2 R B,
9,R U R' U B' R2 B' R2 B2,
9,R U R' U B2 D' R D B2,
9,R U R' U B2 D' R' D B2,
9,R U R' U B2 D' R2 D B2,
9,R U R' U B2 R B R' B,
9,R U R' U F' L U' L' F,
9,R U R' U F' L U2 L' F,
9,R U R' U F2 L2 F L2 F,
9,R U R' U L F U F' L',
9,R U R' U L F U' F' L',
9,R U R' U L F U2 F' L',
9,R U R' U L F' L F L2,
9,R U R' U L F' U2 F L',
9,R U R' U L F2 L F2 L2,
9,R U R' U L R U' L' R',
9,R U R' U L R U2 L' R',
9,R U R' U L2 D F D' L2,
9,R U R' U L2 D F' D' L2,
9,R U R' U L2 D F2 D' L2,
9,R U R' U L2 F' L' F L',
9,R U R' U R B' U B R',
9,R U R' U R B' U2 B R',
9,R U R' U R2 B2 R' B2 R',
9,R U R' U R2 D B' D' R2,
9,R U R' U' B' F' U2 B F,
9,R U R' U' B' R B' R' B2,
9,R U R' U' B' R U R' B,
9,R U R' U' B' R' U R B,
9,R U R' U' B' R' U' R B,
9,R U R' U' B' R' U2 R B,
9,R U R' U' B' R2 B' R2 B2,
9,R U R' U' B2 D' R D B2,
9,R U R' U' B2 D' R' D B2,
9,R U R' U' B2 D' R2 D B2,
9,R U R' U' B2 R B R' B,
9,R U R' U' F' L2 F' L2 F2,
9,R U R' U' F2 D' L2 D F2,
9,R U R' U' F2 L2 F L2 F,
9,R U R' U' L F U F' L',
9,R U R' U' L F U' F' L',
9,R U R' U' L F U2 F' L',
9,R U R' U' L F' L F L2,
9,R U R' U' L F' U' F L',
9,R U R' U' L F2 L F2 L2,
9,R U R' U' L R U L' R',
9,R U R' U' L R U2 L' R',
9,R U R' U' L2 D F D' L2,
9,R U R' U' L2 D F' D' L2,
9,R U R' U' L2 D F2 D' L2,
9,R U R' U' L2 F' L' F L',
9,R U R' U' R2 B2 R' B2 R',
9,R U R' U' R2 D B2 D' R2,
9,R U R' U2 B' F' U2 B F,
9,R U R' U2 B' R B' R' B2,
9,R U R' U2 B' R U2 R' B,
9,R U R' U2 B' R' U R B,
9,R U R' U2 B' R' U' R B,
9,R U R' U2 B' R' U2 R B,
9,R U R' U2 B' R2 B' R2 B2,
9,R U R' U2 B2 D' R D B2,
9,R U R' U2 B2 D' R' D B2,
9,R U R' U2 B2 D' R2 D B2,
9,R U R' U2 B2 R B R' B,
9,R U R' U2 F' L U L' F,
9,R U R' U2 F' L U2 L' F,
9,R U R' U2 F2 L2 F L2 F,
9,R U R' U2 L F U F' L',
9,R U R' U2 L F U' F' L',
9,R U R' U2 L F U2 F' L',
9,R U R' U2 L F' L F L2,
9,R U R' U2 L F' U F L',
9,R U R' U2 L F' U2 F L',
9,R U R' U2 L F2 L F2 L2,
9,R U R' U2 L R U2 L' R',
9,R U R' U2 L2 D F D' L2,
9,R U R' U2 L2 D F' D' L2,
9,R U R' U2 L2 D F2 D' L2,
9,R U R' U2 L2 F' L' F L',
9,R U R' U2 R B' U2 B R',
9,R U R' U2 R2 B2 R' B2 R',
9,R U R' U2 R2 D B D' R2,
9,R U R2 B' R U R' B R,
9,R U R2 B' R U' R' B R,
9,R U R2 B' R U2 R' B R,
9,R U R2 B2 U' R U B2 R,
9,R U R2 B2 U' R' U B2 R,
9,R U R2 B2 U' R2 U B2 R,
9,R U R2 B2 U2 R' U2 B2 R,
9,R U R2 D2 F' L F D2 R,
9,R U R2 D2 F' L' F D2 R,
9,R U R2 D2 F' L2 F D2 R,
9,R U R2 D2 F2 L F2 D2 R,
9,R U R2 D2 F2 L' F2 D2 R,
9,R U R2 D2 F2 L2 F2 D2 R,
9,R U R2 D2 R U R' D2 R,
9,R U R2 D2 R U' R' D2 R,
9,R U R2 D2 R U2 R' D2 R,
9,R U R2 F' L2 F' L2 F2 R,
9,R U R2 F2 D' L D F2 R,
9,R U R2 F2 D' L' D F2 R,
9,R U R2 F2 D' L2 D F2 R,
9,R U R2 F2 D2 L' D2 F2 R,
9,R U R2 F2 L2 F L2 F R,
9,R U R2 U B' U B U2 R,
9,R U R2 U L U' R U' L',
9,R U R2 U L U' R U2 L',
9,R U R2 U L2 U' R U L2,
9,R U R2 U' R2 D B2 D' R',
9,R U R2 U2 B' U' B U' R,
9,R U R2 U2 B2 R B2 U2 R,
9,R U R2 U2 B2 R' B2 U2 R,
9,R U R2 U2 B2 R2 B2 U2 R,
9,R U R2 U2 L U L' U2 R,
9,R U R2 U2 L U' L' U2 R,
9,R U R2 U2 L U2 L' U2 R,
9,R U R2 U2 R B2 L' B2 L,
9,R U' B L U2 L2 B' L R',
9,R U' B L' B L R B2 R2,
9,R U' B L' B' L2 U2 L' R',
9,R U' B U B' L U' L' R',
9,R U' B U B' L U2 L' R',
9,R U' B U' B' L U' L' R',
9,R U' B U' B' L U2 L' R',
9,R U' B U2 B' L U' L' R',
9,R U' B U2 B' L U2 L' R',
9,R U' B' L U2 L' R B' R2,
9,R U' B' L' B2 L R B R2,
9,R U' B' U B L R' U L',
9,R U' B' U B L R' U' L',
9,R U' B' U B L R' U2 L',
9,R U' B' U B' L' B2 L R',
9,R U' B' U B2 L' B' L R',
9,R U' B' U' B L U2 L' R',
9,R U' B2 L' B2 L2 U2 L' R',
9,R U' F R' F D2 L D2 F2,
9,R U' F R2 D2 B D2 R F',
9,R U' L B U B' L' U R',
9,R U' L B U B' U L' R',
9,R U' L B U' B' R' U L',
9,R U' L B U' B' R' U' L',
9,R U' L B U' B' R' U2 L',
9,R U' L B U' B' U' L' R',
9,R U' L B U2 B' R' U L',
9,R U' L B U2 B' R' U' L',
9,R U' L B U2 B' R' U2 L',
9,R U' L B' R B R2 U L',
9,R U' L B' R B R2 U' L',
9,R U' L B' R B R2 U2 L',
9,R U' L F U F' L' U R',
9,R U' L F U F' L' U' R',
9,R U' L F U F' L' U2 R',
9,R U' L F U F' U L' R',
9,R U' L F U' F' L' U R',
9,R U' L F U' F' U L' R',
9,R U' L F U2 F' L' U2 R',
9,R U' L F U2 F' U2 L' R',
9,R U' L F' L F L2 U' R',
9,R U' L R B' R' B L' R',
9,R U' L R' F' U' F U L',
9,R U' L R' F' U' F U' L',
9,R U' L R' F' U' F U2 L',
9,R U' L R' F' U' L F L2,
9,R U' L R' F' U2 F U L',
9,R U' L R' F' U2 F U' L',
9,R U' L R' F' U2 F U2 L',
9,R U' L R' F' U2 L F L2,
9,R U' L R' U F' U F L',
9,R U' L R' U F' U2 F L',
9,R U' L R' U F2 L F2 L2,
9,R U' L R' U L' F' U F,
9,R U' L R' U L' F' U2 F,
9,R U' L R' U R U' L' R',
9,R U' L R' U R U2 L' R',
9,R U' L R' U' F' U' F L',
9,R U' L R' U' L' F' U' F,
9,R U' L R' U' L' R U R',
9,R U' L R' U' R U' L' R',
9,R U' L R' U2 F' U F L',
9,R U' L R' U2 F2 L F2 L2,
9,R U' L R' U2 L' F' U F,
9,R U' L R' U2 R U2 L' R',
9,R U' L U F U F' L' R',
9,R U' L U L U' R' U L2,
9,R U' L U L' B' U2 B R',
9,R U' L U L' B2 R B2 R2,
9,R U' L U L2 U R' U' L,
9,R U' L U R U' L' U R2,
9,R U' L U R' F' U2 F L',
9,R U' L U R' F2 L F2 L2,
9,R U' L U R2 F R F' L',
9,R U' L U R2 F2 R F2 L',
9,R U' L U' B U' B' L' R',
9,R U' L U' F U F' L' R',
9,R U' L U' F U' F' L' R',
9,R U' L U' F U2 F' L' R',
9,R U' L U' L U' R' U L2,
9,R U' L U' L' B' R B R2,
9,R U' L U' L' B' U B R',
9,R U' L U' L' R' B' U B,
9,R U' L U' L' R' B' U' B,
9,R U' L U' L' R' B' U2 B,
9,R U' L U' L' R' F' U2 F,
9,R U' L U' L2 B L B' R',
9,R U' L U' L2 B2 L B2 R',
9,R U' L U' R' F U F' L',
9,R U' L U' R' F U' F' L',
9,R U' L U' R' F U2 F' L',
9,R U' L U' R' F' L F L2,
9,R U' L U' R' F' U2 F L',
9,R U' L U2 B U2 B' L' R',
9,R U' L U2 L' B U2 B' R',
9,R U' L U2 L' B' R B R2,
9,R U' L U2 L' B' U B R',
9,R U' L U2 L' R' B' U B,
9,R U' L U2 L' R' B' U' B,
9,R U' L U2 L' R' B' U2 B,
9,R U' L U2 L' R' F' U' F,
9,R U' L U2 L2 B L B' R',
9,R U' L U2 L2 B2 L B2 R',
9,R U' L U2 L2 U R' U' L,
9,R U' L U2 R' F U F' L',
9,R U' L U2 R' F U' F' L',
9,R U' L U2 R' F U2 F' L',
9,R U' L U2 R' F' L F L2,
9,R U' L U2 R' F' U' F L',
9,R U' L U2 R2 F R F' L',
9,R U' L U2 R2 F2 R F2 L',
9,R U' L U2 R2 U L' U' R,
9,R U' L' B L B2 R B R2,
9,R U' L' B L B2 U2 B R',
9,R U' L' B L U B' U R',
9,R U' L' B L2 U2 L' B' R',
9,R U' L' B' R B' L B2 R2,
9,R U' L' B2 L B U2 B R',
9,R U' L' B2 L B' U B' R',
9,R U' L' B2 L B' U2 B' R',
9,R U' L' B2 R B' L B' R2,
9,R U' L' D' B D L U R',
9,R U' L' D' B D L U2 R',
9,R U' L' D' B' D L U2 R',
9,R U' L' D' B2 D L U R',
9,R U' L' D' B2 D L U' R',
9,R U' L' R B2 L R' B2 R',
9,R U' L' R D2 R D2 L R,
9,R U' L2 F' L' F L' U' R',
9,R U' R B D B D' B2 R2,
9,R U' R B D B2 D' B R2,
9,R U' R B R' B R B' R2,
9,R U' R B R' B' R B' R2,
9,R U' R B' L' B' L B R2,
9,R U' R B' R' U B U' R',
9,R U' R B' R' U' B U2 R',
9,R U' R B' R' U' R B R2,
9,R U' R B' R2 U R B R',
9,R U' R B' R2 U' R B R',
9,R U' R B' R2 U2 R B R',
9,R U' R B' U B2 U' B' R2,
9,R U' R B2 D B' D' B' R2,
9,R U' R B2 L' R' B2 L R',
9,R U' R B2 R' B U2 B R',
9,R U' R B2 R' B' U B' R',
9,R U' R B2 U B' U' B2 R2,
9,R U' R B2 U B2 U' B2 R2,
9,R U' R D B D' R' U R',
9,R U' R D' R' U R D R2,
9,R U' R D' R' U2 R D R2,
9,R U' R D2 L2 B D2 R2 F,
9,R U' R F2 D B' D' F2 R2,
9,R U' R F2 D B2 D' F2 R2,
9,R U' R U' B' U2 B U R2,
9,R U' R' B' F' U B U2 F,
9,R U' R' B' F' U F U B,
9,R U' R' B' F' U F U2 B,
9,R U' R' B' F' U' B U' F,
9,R U' R' B' F' U2 B U' F,
9,R U' R' B' F' U2 B U2 F,
9,R U' R' B' F' U2 F U B,
9,R U' R' B' F' U2 F U' B,
9,R U' R' B' F' U2 F U2 B,
9,R U' R' B' R U B' R' B2,
9,R U' R' B' R U R' U B,
9,R U' R' B' R U R' U' B,
9,R U' R' B' R U R' U2 B,
9,R U' R' B' U B F' U' F,
9,R U' R' B' U B F' U2 F,
9,R U' R' B' U B R U R',
9,R U' R' B' U B R U' R',
9,R U' R' B' U F' U B F,
9,R U' R' B' U R U R' B,
9,R U' R' B' U R U' R' B,
9,R U' R' B' U' B F' U2 F,
9,R U' R' B' U' B R U2 R',
9,R U' R' B' U' F' U2 B F,
9,R U' R' B' U' R U2 R' B,
9,R U' R' B' U' R2 B' R2 B2,
9,R U' R' B' U2 B R U R',
9,R U' R' B' U2 B R U' R',
9,R U' R' B' U2 R U' R' B,
9,R U' R' B' U2 R U2 R' B,
9,R U' R' B2 R2 B R2 U B,
9,R U' R' B2 R2 B R2 U' B,
9,R U' R' B2 R2 B R2 U2 B,
9,R U' R' D2 B L' B' L D2,
9,R U' R' D2 L' B L B' D2,
9,R U' R' F' L U L' U F,
9,R U' R' F' L U2 L' U F,
9,R U' R' F' U B' U B F,
9,R U' R' F' U B' U2 B F,
9,R U' R' F' U L U L' F,
9,R U' R' F' U L U' L' F,
9,R U' R' F' U' B' U' B F,
9,R U' R' F' U' B' U2 B F,
9,R U' R' F' U' L2 F' L2 F2,
9,R U' R' F' U2 B' F U B,
9,R U' R' F' U2 B' F U' B,
9,R U' R' F' U2 B' F U2 B,
9,R U' R' F' U2 B' U2 B F,
9,R U' R' F' U2 F L U L',
9,R U' R' F' U2 F L U' L',
9,R U' R' F' U2 F L U2 L',
9,R U' R' F2 L F U2 L' F,
9,R U' R' F2 L U' L' U F2,
9,R U' R' F2 U' L U L' F2,
9,R U' R' U B' F' U2 B F,
9,R U' R' U B' R U' R' B,
9,R U' R' U B' R2 B' R2 B2,
9,R U' R' U F' L U L' F,
9,R U' R' U F2 D' L' D F2,
9,R U' R' U F2 L2 F L2 F,
9,R U' R' U L F' U F L',
9,R U' R' U L F2 L F2 L2,
9,R U' R' U L R U2 L' R',
9,R U' R' U R B' U' B R',
9,R U' R' U R2 B2 R' B2 R',
9,R U' R' U R2 D B D' R2,
9,R U' R' U' B' F' U2 B F,
9,R U' R' U' B' R U' R' B,
9,R U' R' U' B' R U2 R' B,
9,R U' R' U' B' R2 B' R2 B2,
9,R U' R' U' F2 D' L' D F2,
9,R U' R' U' F2 L2 F L2 F,
9,R U' R' U' L F2 L F2 L2,
9,R U' R' U' L R U2 L' R',
9,R U' R' U' R B' U' B R',
9,R U' R' U' R B' U2 B R',
9,R U' R' U' R2 B2 R' B2 R',
9,R U' R' U2 B' F' U' B F,
9,R U' R' U2 B' F' U2 B F,
9,R U' R' U2 B' R U R' B,
9,R U' R' U2 B' R U2 R' B,
9,R U' R' U2 B' R2 B' R2 B2,
9,R U' R' U2 B2 R2 B R2 B,
9,R U' R' U2 F' L U' L' F,
9,R U' R' U2 F' L2 F' L2 F2,
9,R U' R' U2 F2 D' L D F2,
9,R U' R' U2 F2 D' L2 D F2,
9,R U' R' U2 F2 L2 F L2 F,
9,R U' R' U2 L F' U' F L',
9,R U' R' U2 L F2 L F2 L2,
9,R U' R' U2 L R U L' R',
9,R U' R' U2 L R U2 L' R',
9,R U' R' U2 L2 F2 L' F2 L',
9,R U' R' U2 R B' U B R',
9,R U' R' U2 R B' U2 B R',
9,R U' R' U2 R B2 R B2 R2,
9,R U' R' U2 R2 B2 R' B2 R',
9,R U' R' U2 R2 D B2 D' R2,
9,R U' R2 B2 U2 R U2 B2 R,
9,R U' R2 B2 U2 R2 U2 B2 R,
9,R U' R2 F R B' F' U B,
9,R U' R2 F R B' F' U' B,
9,R U' R2 F R B' F' U2 B,
9,R U' R2 F R F' L U L',
9,R U' R2 F R F' L U' L',
9,R U' R2 F R F' L U2 L',
9,R U' R2 F2 D2 L D2 F2 R,
9,R U' R2 F2 D2 L2 D2 F2 R,
9,R U2 B L U2 L2 B' L R',
9,R U2 B L' B L R B2 R2,
9,R U2 B L' B' L2 U L' R',
9,R U2 B L' B' L2 U2 L' R',
9,R U2 B U B' L U L' R',
9,R U2 B U B' L U2 L' R',
9,R U2 B U' B L' B2 L R',
9,R U2 B U' B' L R' U L',
9,R U2 B U' B' L R' U' L',
9,R U2 B U' B' L R' U2 L',
9,R U2 B U' B' L U' L' R',
9,R U2 B U' B' L U2 L' R',
9,R U2 B U2 B' L U2 L' R',
9,R U2 B' L' B' L R B R2,
9,R U2 B' L' B2 L R B R2,
9,R U2 B' L' R B L B R2,
9,R U2 B' L' R B2 L B R2,
9,R U2 B' U B L R' U L',
9,R U2 B' U B L R' U' L',
9,R U2 B' U B L R' U2 L',
9,R U2 B' U B L U2 L' R',
9,R U2 B' U B' L' B2 L R',
9,R U2 B' U B2 L' B' L R',
9,R U2 B' U' B L R' U L',
9,R U2 B' U' B L R' U' L',
9,R U2 B' U' B L R' U2 L',
9,R U2 B' U' B' L' B2 L R',
9,R U2 B' U' B2 L' B' L R',
9,R U2 B' U2 B L R' U L',
9,R U2 B' U2 B L R' U' L',
9,R U2 B' U2 B L R' U2 L',
9,R U2 B' U2 B L U' L' R',
9,R U2 B' U2 B' L' B2 L R',
9,R U2 B' U2 B2 L' B' L R',
9,R U2 B2 L' R B' L B' R2,
9,R U2 F' L2 B L2 B' F R',
9,R U2 L F U F' U L' R',
9,R U2 L F U F' U2 L' R',
9,R U2 L F U' F' U' L' R',
9,R U2 L F U2 F' U L' R',
9,R U2 L R B' R' B L' R',
9,R U2 L R' F' U2 F U L',
9,R U2 L R' F' U2 F U' L',
9,R U2 L R' F' U2 F U2 L',
9,R U2 L R' F' U2 L F L2,
9,R U2 L R' U F' U F L',
9,R U2 L R' U F' U2 F L',
9,R U2 L R' U L' F' U F,
9,R U2 L R' U L' R U' R',
9,R U2 L R' U' F' U' F L',
9,R U2 L R' U' L' F' U' F,
9,R U2 L R' U' L' R U R',
9,R U2 L R' U' L' R U' R',
9,R U2 L R' U' L' R U2 R',
9,R U2 L R' U' R U' L' R',
9,R U2 L R' U2 F' U F L',
9,R U2 L R' U2 L' F' U F,
9,R U2 L R' U2 L' F' U' F,
9,R U2 L R' U2 L' R U' R',
9,R U2 L U L' R' F' U' F,
9,R U2 L U' B U' B' L' R',
9,R U2 L U' F U' F' L' R',
9,R U2 L U2 F U' F' L' R',
9,R U2 L U2 L' R' B' U B,
9,R U2 L U2 L' R' B' U' B,
9,R U2 L U2 L' R' B' U2 B,
9,R U2 L U2 L' R' F' U' F,
9,R U2 L2 F' L' F U' L' R',
9,R U2 R B2 L' R' B2 L R',
9,R U2 R' B' F' U B U2 F,
9,R U2 R' B' F' U' B U' F,
9,R U2 R' B' F' U2 F U B,
9,R U2 R' B' F' U2 F U' B,
9,R U2 R' B' F' U2 F U2 B,
9,R U2 R' B' U B F' U2 F,
9,R U2 R' B' U F' U B F,
9,R U2 R' B' U F' U2 B F,
9,R U2 R' B' U' B F' U' F,
9,R U2 R' B' U' F' U' B F,
9,R U2 R' B' U2 B F' U2 F,
9,R U2 R' B' U2 F' U B F,
9,R U2 R' F' U B' U2 B F,
9,R U2 R' F' U' B' U' B F,
9,R U2 R' F' U' B' U2 B F,
9,R U2 R' F' U2 B' F U B,
9,R U2 R' F' U2 B' F U' B,
9,R U2 R' F' U2 B' F U2 B,
9,R U2 R' F' U2 B' U2 B F,
9,R U2 R' U B' F' U B F,
9,R U2 R' U B' F' U2 B F,
9,R U2 R' U L R U' L' R',
9,R U2 R' U L R U2 L' R',
9,R U2 R' U' B' F' U' B F,
9,R U2 R' U' B' F' U2 B F,
9,R U2 R' U' L R U L' R',
9,R U2 R' U' L R U2 L' R',
9,R U2 R' U2 B' F' U2 B F,
9,R U2 R' U2 L R U2 L' R',
9,R' B F D2 B' R F2 L F,
9,R' B F R F R' B' R F2,
9,R' B' D U' L B L' D' B,
9,R' B' L' B' L R' U2 B R2,
9,R' B' R' U2 B F R' F' R2,
9,R' B2 R B2 R' D U' B2 D',
9,R' B2 R2 B' U2 B' F R' F',
9,R' D U' B2 D' R' B2 R B2,
9,R' F L R F' U F L' F',
9,R' F L R F' U' F L' F',
9,R' F L R F' U2 F L' F',
9,R' F R B F L2 B' L2 F2,
9,R' F R B' F U B U' F2,
9,R' F R B' F' R B' R' B2,
9,R' F R B' F' R U R' B,
9,R' F R B' F' R' U R B,
9,R' F R B' F' R' U' R B,
9,R' F R B' F' R' U2 R B,
9,R' F R B' F' R2 B' R2 B2,
9,R' F R B' R2 B' F' R2 B2,
9,R' F R B2 D2 B' D2 B' F',
9,R' F R B2 R B R' B F',
9,R' F R B2 R2 B R2 B F',
9,R' F R F' L R U2 L' R',
9,R' F R F2 L' B L B' F,
9,R' F R F2 L2 B L2 B' F,
9,R' F R F2 U B' U' B F,
9,R' F R F2 U B' U2 B F,
9,R' F R F2 U' B' U2 B F,
9,R' F R F2 U2 B' U B F,
9,R' F R F2 U2 B' U2 B F,
9,R' F' L R U F' L' U' F2,
9,R' F' L' R U2 L' F2 L2 F',
9,R' U L D' U' F' D L' R,
9,R' U L D' U' F2 D L' R,
9,R' U L U' L' R F' U' F,
9,R' U' B2 R' B2 L U L' R,
9,R' U' R B' D' R D U B,
9,R' U' R B' D' R D U' B,
9,R2 B D U B2 D' U' B R2,
9,R2 B L R' U2 L' R B R2,
9,R2 B L' R' B2 L R B' R2,
9,R2 B' D U B2 D' U' B' R2,
9,R2 B' L R' U2 L' R B' R2,
9,R2 B' L' R' B2 L R B R2,
9,R2 B2 D U B2 D' U' B2 R2,
9,R2 B2 L R' B2 L R' U2 L2,
9,R2 B2 L' R B2 L R' U2 R2,
9,R2 B2 L' R' B2 L2 U L' R',
9,R2 B2 L2 B2 L R' U2 L R',
9,R2 B2 R2 B2 L R' U2 L' R,
9,R2 D B' D' L R' U' L' R',
9,R2 D B' D' U B' U' B R2,
9,R2 D B2 D' L R' U L' R',
9,R2 D B2 D' L R' U2 L' R',
9,R2 D L R' U2 L' R D' R2,
9,R2 D U B' D' U' R' U' R',
9,R2 D U B2 D' U' R' U2 R',
9,R2 D U R B2 R' D' U' R2,
9,R2 D U' B' U B D' U R2,
9,R2 F2 D U B2 D' U' F2 R2,
9,R2 U B D B2 D' U' B R2,
9,R2 U B D U' B2 D' B R2,
9,R2 U B' D U' B' D' B2 R2,
9,R2 U B2 D B D' U' B R2,
9,R2 U B2 D B' D' U' B' R2,
9,R2 U R2 D' F2 L2 D U' F2,
9,R2 U R2 D' R2 D U' B2 R2,
9,R2 U' L U B' R' B L' R',
9,R2 U' L U L' R F R F',
9,R2 U2 L R' F2 L R' F2 L2,
9,R2 U2 L' R B2 L R' B2 R2,
9,U B D' F' U' F D U B',
9,U B F' L' B' U L U' F,
9,U B F' L' B' U L U2 F,
9,U B F' L' B' U2 L U F,
9,U B F' L' B2 U' B L F,
9,U B F' L2 B' L U L F,
9,U B F' L2 B' L' U L' F,
9,U B F' U L' U' B' L F,
9,U B R F R' B F' R' B2,
9,U B' D B U2 B' D' U B,
9,U B' D B U2 B' D' U' B,
9,U B' D R' U2 R D' U B,
9,U B' D R' U2 R D' U' B,
9,U B' D U R' U R D' B,
9,U B' D U' B U' B' D' B,
9,U B' D' F' U' F D U B,
9,U B' D' F' U' F D U' B,
9,U B' D' R U' R' D U' B,
9,U B' D' U F' U2 F D B,
9,U B' D' U R U2 R' D B,
9,U B' F D R' D' F' U B,
9,U B' F D R' D' F' U' B,
9,U B' F D R' D' F' U2 B,
9,U B' F R2 F' R' U R' B,
9,U B' F U' B U F2 U F,
9,U B' F' L' U L B U' F,
9,U B' F' L' U L U' B F,
9,U B' F' L' U L U2 B F,
9,U B' F' L' U' L F U B,
9,U B' F' L' U' L F U' B,
9,U B' F' L' U' L F U2 B,
9,U B' F' L' U2 L B U' F,
9,U B' F' L' U2 L B U2 F,
9,U B' F' L' U2 L U B F,
9,U B' F' L' U2 L U' B F,
9,U B' F' R' U' R F U B,
9,U B' F' R' U' R F U' B,
9,U B' F' R' U' R F U2 B,
9,U B' F' U B F R U' R',
9,U B' F' U B L' U' L F,
9,U B' F' U F R U' R' B,
9,U B' F' U L' U' L B F,
9,U B' F' U L' U2 L B F,
9,U B' F' U' B F R U' R',
9,U B' F' U' B L' U' L F,
9,U B' F' U' F R U' R' B,
9,U B' F' U' L' U' L B F,
9,U B' F' U2 B F R U' R',
9,U B' F' U2 B L' U' L F,
9,U B' F' U2 B' U F U' B2,
9,U B' F' U2 F R U' R' B,
9,U B' F' U2 L' U' L B F,
9,U B' L R U' R' U L' B,
9,U B' R B' F R' F' R' B2,
9,U B' R F R' B' F' R' B2,
9,U B' R U R' F' U2 B F,
9,U B' R U2 R' B F' U' F,
9,U B' R U2 R' F' U' B F,
9,U B' R U2 R2 F R B F',
9,U B' R' F R F2 U B F,
9,U B' R' F R F2 U' B F,
9,U B' R' U R F' U2 B F,
9,U B' R' U' R B F' U2 F,
9,U B' R' U' R F' U B F,
9,U B' R' U' R' F R2 B F',
9,U B' R' U2 R B F' U F,
9,U B' R2 F R2 F2 U' B F,
9,U B' U B F' L U2 L' F,
9,U B' U B L R U2 L' R',
9,U B' U B' F' U F U' B2,
9,U B' U F R2 B' F' R2 B2,
9,U B' U F' R' U2 R B F,
9,U B' U F2 L F L' B F,
9,U B' U' B F' L' U2 L F,
9,U B' U' B F' L2 F' L2 F2,
9,U B' U' B L R U L' R',
